route_id,route_short_name,route_long_name,route_type,direction_id,shape_id,route_segment_km,segment_start_km,segment_end_km,stop_before_id,stop_before_name,stop_before_dist_km,stop_after_id,stop_after_name,stop_after_dist_km,bunching_events,severe_events,high_events,moderate_events,avg_gap_km,median_gap_km,closest_gap_km,vehicles_involved,active_timestamps
6627,025,King Edward,Regular Bus,1,312455,20.0,20.0,20.5,1607,Westbound W 16 Ave @ Discovery St,19.72,1609,Westbound W 16 Ave @ Blanca St,20.52,4,0,1,3,0.386,0.441,0.222,3,4
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,4.0,4.0,4.5,358,Eastbound W 4th Ave @ Alma St,3.94,12811,Eastbound W 4th Ave @ Blenheim St,4.53,4,0,2,2,0.219,0.221,0.138,2,3
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,3.0,3.0,3.5,740,Westbound E Hastings St @ Victoria Dr,2.96,504,Westbound E Hastings St @ McLean Dr,3.58,4,0,0,4,0.379,0.379,0.271,2,4
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,16.5,16.5,17.0,11910,Westbound 72 Ave @ 148 St,16.24,5935,Westbound 72 Ave @ 144 St,17.08,4,2,0,2,0.164,0.157,0.018,2,4
6619,009,Broadway,Regular Bus,0,312285,10.5,10.5,11.0,902,Eastbound E Broadway @ Renfrew St,10.45,906,Eastbound E Broadway @ Rupert St,11.23,4,0,2,2,0.272,0.242,0.183,3,4
6627,025,King Edward,Regular Bus,0,312450,20.5,20.5,21.0,1551,Eastbound Kincaid St @ MacDonald Ave,20.44,1553,Eastbound Sanderson Way @ Mathissi Place,21.2,4,1,1,2,0.267,0.31,0.071,2,4
6636,049,49th Avenue,Regular Bus,0,312498,13.5,13.5,14.0,1987,Eastbound E 49 Ave @ Quebec St,13.38,1990,Eastbound E 49 Ave @ St. George St,14.09,4,0,0,4,0.302,0.277,0.25,3,4
6619,009,Broadway,Regular Bus,0,312285,3.0,3.0,3.5,328,Eastbound W Broadway @ Burrard St,2.96,331,Eastbound W Broadway @ Hemlock St,3.75,4,0,1,3,0.313,0.331,0.231,2,4
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,9.0,9.0,9.5,5913,Southbound 160 St @ 98 Ave,8.58,5916,Southbound 160 St @ 92 Ave,9.77,4,3,0,1,0.121,0.057,0.027,2,4
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,5.0,5.0,5.5,2391,Westbound Westminster Hwy @ Smith Cres,4.94,11520,Westbound Westminster Hwy @ McLean Ave,5.92,4,2,2,0,0.13,0.133,0.042,3,4
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,11.5,11.5,12.0,5811,Northbound 156 St @ 100 Ave,11.5,5813,Westbound 104 Ave @ 156 St,12.3,4,1,0,3,0.279,0.359,0.037,2,4
6627,025,King Edward,Regular Bus,0,312450,12.5,12.5,13.0,12570,Eastbound E King Edward Ave @ Ontario St,12.5,1531,Eastbound E King Edward Ave @ Prince Edward St,13.12,4,2,0,2,0.231,0.196,0.044,1,4
6627,025,King Edward,Regular Bus,0,312450,13.5,13.5,14.0,1532,Eastbound E King Edward Ave @ St. George St,13.3,1535,Eastbound E King Edward Ave @ Glen Dr,14.2,4,0,0,4,0.269,0.267,0.255,1,4
6642,100,Marine Drive,Regular Bus,0,312532,8.0,8.0,8.5,1851,Eastbound SE Marine Dr @ Kerr St,7.55,2163,Eastbound SE Marine Dr @ Matheson Cres,8.64,4,1,0,3,0.239,0.284,0.055,3,4
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312366,13.0,13.0,13.5,947,Eastbound E Hastings St @ Campbell Ave,12.87,950,Eastbound E Hastings St @ McLean Dr,13.66,4,0,1,3,0.379,0.407,0.217,1,4
16718,014,Hastings/UBC Exchange,Regular Bus,0,312332,3.5,3.5,4.0,281,Eastbound W 10 Ave @ Discovery St,3.49,284,Eastbound W 10 Ave @ Crown St,4.17,4,0,1,3,0.312,0.337,0.127,3,4
6641,099,Broadway B-Line,B-Line,0,312527,3.5,3.5,4.0,279,Eastbound W 10 Ave @ Sasamat St,3.04,9530,Eastbound W Broadway @ Alma St,4.9,4,0,3,1,0.275,0.225,0.212,2,4
6619,009,Broadway,Regular Bus,0,312285,8.0,8.0,8.5,891,Eastbound E Broadway @ Glen Dr,7.71,11588,Commercial-Broadway Station @ Bay 1,8.59,4,1,3,0,0.128,0.14,0.086,1,4
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,3.0,3.0,3.5,,,,2387,Westbound Ewen Ave @ Jardine St,3.51,4,0,1,3,0.277,0.31,0.114,1,4
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,21.0,21.0,21.5,12280,Lincoln Station @ Bay 1,20.78,3334,Coquitlam Central Station @ Bay 1,21.75,4,0,1,3,0.393,0.441,0.248,3,4
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,23.5,23.5,24.0,1891,Westbound Hastings St @ Hythe Ave,23.4,1893,Westbound Hastings St @ Alpha Ave,24.14,3,0,2,1,0.265,0.205,0.184,2,3
6705,321,King George Blvd,Regular Bus,1,312952,17.5,17.5,18.0,10443,Southbound King George Blvd @ 32 Ave,17.24,5530,Southbound King George Blvd @ 28 Ave,18.34,3,0,1,2,0.28,0.285,0.112,2,3
6627,025,King Edward,Regular Bus,1,312455,13.0,13.0,13.5,1588,Westbound W King Edward Ave @ Laurel St,12.82,1592,Westbound W King Edward Ave @ Granville St,13.89,3,0,0,3,0.332,0.326,0.326,1,3
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,6.0,6.0,6.5,11520,Westbound Westminster Hwy @ McLean Ave,5.92,6988,Northbound No. 6 Rd @ Maycrest Way,14.07,3,0,2,1,0.2,0.157,0.103,2,3
6705,321,King George Blvd,Regular Bus,1,312952,15.5,15.5,16.0,5523,Southbound King George Blvd @ 40 Ave,14.68,5524,Southbound King George Blvd @ Crescent Rd,16.4,3,3,0,0,0.028,0.035,0.014,2,3
6641,099,Broadway B-Line,B-Line,1,312530,2.5,2.5,3.0,13121,Westbound E Broadway @ Brunswick St,2.39,11088,Broadway-City Hall Station @ Bay 4,3.77,3,0,1,2,0.339,0.39,0.151,3,3
6642,100,Marine Drive,Regular Bus,0,312532,9.5,9.5,10.0,2165,Eastbound Marine Dr @ Joffre Ave,9.45,2167,Eastbound Marine Dr @ Patterson Ave,10.05,3,1,0,2,0.235,0.315,0.073,2,3
6642,100,Marine Drive,Regular Bus,0,312532,10.5,10.5,11.0,2168,Eastbound Marine Dr @ Sussex Ave,10.5,2170,Eastbound Marine Dr @ Nelson Ave,11.13,3,0,1,2,0.322,0.315,0.209,1,3
6636,049,49th Avenue,Regular Bus,0,312498,7.5,7.5,8.0,1962,Southbound Dunbar St @ SW Marine Dr,7.15,1964,Eastbound SW Marine Dr @ Balaclava St,8.02,3,0,1,2,0.282,0.323,0.147,2,3
6624,019,Kingsway,Regular Bus,0,312397,5.0,5.0,5.5,235,Main Street-Science World Station @ Bay 1,4.87,9067,Southbound Main St @ E 5th Ave,5.65,3,0,3,0,0.189,0.211,0.145,1,3
6619,009,Broadway,Regular Bus,0,312285,8.5,8.5,9.0,893,Eastbound E Broadway @ Woodland Dr,8.27,896,Eastbound E Broadway @ Lakewood Dr,9.13,3,2,1,0,0.061,0.012,0.011,1,3
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,20.5,20.5,21.0,3799,Southbound Inlet Dr @ Bayview Dr,20.19,11766,Westbound Hastings St @ Cliff Ave,21.07,3,0,0,3,0.414,0.431,0.334,1,3
6636,049,49th Avenue,Regular Bus,1,312507,9.0,9.0,9.5,13140,Westbound E 49th Ave @ Quebec St,8.66,13141,Westbound W 49 Ave @ Cambie St,9.67,3,0,0,3,0.36,0.342,0.324,2,3
6642,100,Marine Drive,Regular Bus,0,312532,1.5,1.5,2.0,2148,Eastbound SW Marine Dr @ Ash St,1.29,2151,Eastbound SW Marine Dr @ Manitoba St,2.65,3,0,1,2,0.325,0.415,0.133,2,3
6627,025,King Edward,Regular Bus,1,312455,11.5,11.5,12.0,1584,Westbound W King Edward Ave @ Ontario St,11.36,1586,King Edward Station @ Bay 1,12.15,3,0,1,2,0.329,0.342,0.241,3,3
6636,049,49th Avenue,Regular Bus,1,312507,8.5,8.5,9.0,2046,Westbound E 49 Ave @ Prince Edward St,8.26,13088,Westbound W 49th Ave @ Columbia St,9.18,3,0,1,2,0.259,0.333,0.109,1,3
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,20.0,20.0,20.5,3199,Eastbound Guildford Way @ Pacific St,19.88,3202,Southbound Pinetree Way @ Glen Dr,20.52,3,0,0,3,0.264,0.254,0.254,1,3
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,16.0,16.0,16.5,12936,Westbound 72 Ave @ 150 St,15.84,12152,Westbound 72 Ave @ 146 St,16.66,3,0,0,3,0.391,0.417,0.262,2,3
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,3.5,3.5,4.0,516,Westbound Powell St @ Glen Dr,3.3,519,Westbound Powell St @ Jackson Ave,4.2,3,0,3,0,0.174,0.174,0.174,2,3
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,5.5,5.5,6.0,6985,Westbound Westminster Hwy @ Fraserside Gate,5.46,6987,Westbound Westminster Hwy @ Hwy 91,6.23,3,0,1,2,0.316,0.39,0.169,2,3
37807,R5,Hastings St,RapidBus,0,313454,8.5,8.5,9.0,1391,Eastbound Hastings St @ Gilmore Ave,8.01,1860,Eastbound Hastings St @ Hythe Ave,9.79,3,0,3,0,0.202,0.202,0.202,1,3
6642,100,Marine Drive,Regular Bus,0,312532,7.5,7.5,8.0,1850,Eastbound SE Marine Dr @ Jellicoe St,7.37,1852,Eastbound SE Marine Dr @ Fieldstone Ave,8.29,3,0,1,2,0.268,0.253,0.108,2,3
6627,025,King Edward,Regular Bus,1,312455,8.5,8.5,9.0,1198,Westbound Kingsway @ Victoria Dr,8.33,1576,Westbound E King Edward Ave @ Knight St,9.23,3,0,0,3,0.299,0.301,0.291,1,3
37810,R4,41st Avenue,RapidBus,1,313453,15.5,15.5,16.0,1907,Dunbar Loop @ Bay 5,11.76,10960,Eastbound W 16 Ave @ Wesbrook Mall,17.45,3,1,1,1,0.215,0.24,0.074,3,3
6627,025,King Edward,Regular Bus,1,312455,19.0,19.0,19.5,1605,Westbound W 16 Ave @ Wallace St,18.82,1607,Westbound W 16 Ave @ Discovery St,19.72,3,0,1,2,0.338,0.442,0.131,2,3
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312366,17.5,17.5,18.0,1052,Southbound Renfrew St @ E 4th Ave,17.46,8907,Renfrew Station @ Bay 1,18.27,3,0,2,1,0.212,0.11,0.11,1,3
6636,049,49th Avenue,Regular Bus,0,312498,10.5,10.5,11.0,1975,Eastbound W 49 Ave @ Marguerite St,10.33,1978,Eastbound W 49 Ave @ Hudson St,11.06,3,0,1,2,0.254,0.258,0.16,2,3
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,11.0,11.0,11.5,5918,Southbound 160 St @ 88 Ave,10.55,12552,Westbound 84 Ave @ Venture Way,11.77,3,3,0,0,0.052,0.055,0.048,1,3
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312366,17.0,17.0,17.5,1050,Southbound Renfrew St @ Kitchener St,16.85,1053,Southbound Renfrew St @ E 5th Ave,17.57,3,0,0,3,0.411,0.409,0.409,1,3
37807,R5,Hastings St,RapidBus,1,313460,17.0,17.0,17.5,185,Westbound E Hastings St @ Main St,16.51,11441,Westbound W Hastings St @ Granville St,17.7,3,2,1,0,0.07,0.054,0.054,2,3
6641,099,Broadway B-Line,B-Line,1,312530,8.0,8.0,8.5,11113,Westbound W Broadway @ Macdonald St,7.6,361,Southbound Alma St @ W 10 Ave,9.03,3,0,2,1,0.258,0.148,0.139,2,3
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,3.0,3.0,3.5,275,Northbound Blanca St @ W 10 Ave,2.55,353,Eastbound W 4th Ave @ Trimble St,3.71,3,0,2,1,0.285,0.222,0.222,2,2
6642,100,Marine Drive,Regular Bus,1,312538,9.0,9.0,9.5,1814,Westbound SE Marine Dr @ Gladstone St,8.95,2226,Westbound SE Marine Dr @ Argyle St,9.78,3,1,0,2,0.327,0.459,0.056,1,3
6636,049,49th Avenue,Regular Bus,0,312498,10.0,10.0,10.5,1973,Eastbound W 49 Ave @ Maple St,9.78,1976,Eastbound W 49 Ave @ Churchill St,10.57,3,1,1,1,0.157,0.117,0.051,2,3
6636,049,49th Avenue,Regular Bus,1,312507,19.5,19.5,20.0,1895,Northbound Wesbrook Mall @ Triumf Centre,19.45,11760,Northbound Wesbrook Mall @ Birney Ave,20.25,3,3,0,0,0.041,0.032,0.018,1,3
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,18.5,18.5,19.0,6976,Eastbound Ewen Ave @ Hume St,18.44,11927,Eastbound Ewen Ave @ Jardine St,19.02,3,1,1,1,0.22,0.193,0.099,2,3
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,3.5,3.5,4.0,2386,Westbound Ewen Ave @ Howes St,3.23,2389,Westbound Ewen Ave @ Hume St,4.02,3,0,0,3,0.41,0.387,0.354,1,3
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,4.5,4.5,5.0,1865,Eastbound Hastings St @ Kensington Ave,4.26,12342,Northbound Inlet Dr @ Hastings St,5.09,3,0,1,2,0.241,0.307,0.11,1,3
6627,025,King Edward,Regular Bus,0,312450,6.0,6.0,6.5,368,Southbound Dunbar St @ W 21 Ave,5.93,1507,Eastbound W King Edward Ave @ Blenheim St,6.83,3,0,0,3,0.421,0.447,0.32,1,3
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,14.0,14.0,14.5,576,Westbound W 10 Ave @ Wallace St,13.97,579,Westbound W 10 Ave @ Courtenay St,14.65,3,0,2,1,0.253,0.223,0.212,2,3
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,8.5,8.5,9.0,12305,Eastbound 100 Ave @ 160 St,8.06,5914,Southbound 160 St @ 96 Ave,9.0,3,0,2,1,0.213,0.117,0.106,2,3
6705,321,King George Blvd,Regular Bus,1,312952,6.0,6.0,6.5,5504,Southbound King George Blvd @ 77 Ave,5.72,5507,Eastbound 72 Ave @ King George Blvd,6.88,3,0,1,2,0.375,0.409,0.231,1,3
6627,025,King Edward,Regular Bus,1,312455,15.0,15.0,15.5,1596,Westbound W King Edward Ave @ Arbutus St,15.0,1598,Westbound W King Edward Ave @ Valley Dr,15.5,3,0,1,2,0.306,0.306,0.154,2,3
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,4.0,4.0,4.5,5899,Eastbound 108 Ave @ 146 St,3.69,5178,Southbound 150 St @ 107A Ave,4.61,3,0,0,3,0.282,0.284,0.277,1,3
6642,100,Marine Drive,Regular Bus,1,312538,7.5,7.5,8.0,1810,Westbound SE Marine Dr @ Kerr St,7.47,1812,Westbound SE Marine Dr @ Elliott St,8.54,3,0,2,1,0.237,0.211,0.211,2,3
6614,004,Powell/UBC Exchange,Regular Bus,0,312234,8.5,8.5,9.0,11429,Northbound Granville St @ Davie St,8.15,11525,Northbound Granville St @ Dunsmuir St,9.06,3,0,0,3,0.409,0.444,0.34,1,3
37810,R4,41st Avenue,RapidBus,1,313453,12.5,12.5,13.0,1907,Dunbar Loop @ Bay 5,11.76,10960,Eastbound W 16 Ave @ Wesbrook Mall,17.45,3,3,0,0,0.009,0.0,0.0,3,3
37807,R5,Hastings St,RapidBus,0,313454,8.0,8.0,8.5,1387,Kootenay Loop @ Bay 8,7.16,1393,Eastbound Hastings St @ Willingdon Ave,8.62,3,0,3,0,0.202,0.202,0.202,2,3
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,16.5,16.5,17.0,607,Westbound University Blvd @ Blanca St,15.78,609,Westbound University Blvd @ 5300 Block,17.31,3,1,0,2,0.338,0.49,0.035,3,3
6627,025,King Edward,Regular Bus,1,312455,19.5,19.5,20.0,1606,Westbound W 16 Ave @ Camosun St,19.27,1608,Westbound W 16 Ave @ Sasamat St,20.17,3,1,0,2,0.296,0.444,0.001,2,3
6619,009,Broadway,Regular Bus,0,312285,10.0,10.0,10.5,899,Eastbound E Broadway @ Penticton St,9.89,904,Eastbound E Broadway @ Nootka St,10.75,3,1,1,1,0.211,0.199,0.055,1,3
6738,502,Fraser Hwy,Express / Regional,0,317228,9.0,9.0,9.5,5298,Eastbound Fraser Hwy @ 166 St,8.88,13055,Eastbound Fraser Hwy @ 176 St,11.1,3,0,1,2,0.29,0.316,0.108,1,3
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,10.5,10.5,11.0,5967,Northbound 160 St @ 98 Ave,10.26,8487,Westbound 100 Ave @ 158 St,11.07,3,2,0,1,0.164,0.097,0.036,1,3
6642,100,Marine Drive,Regular Bus,1,312538,6.5,6.5,7.0,2224,Westbound SE Marine Dr @ City Edge Place,6.25,1810,Westbound SE Marine Dr @ Kerr St,7.47,3,0,0,3,0.421,0.46,0.333,2,3
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,10.5,10.5,11.0,5917,Southbound 160 St @ 91 Ave,9.94,5919,Southbound 160 St @ Fraser Hwy,11.17,3,1,1,1,0.188,0.134,0.092,1,3
6738,502,Fraser Hwy,Express / Regional,0,317228,13.5,13.5,14.0,10648,Eastbound Fraser Hwy @ 184 St,13.34,10644,Eastbound Fraser Hwy @ 188 St,14.29,3,0,0,3,0.368,0.351,0.279,1,3
16718,014,Hastings/UBC Exchange,Regular Bus,0,312332,2.5,2.5,3.0,274,Eastbound University Blvd @ 5100 Block,1.53,279,Eastbound W 10 Ave @ Sasamat St,3.06,3,1,2,0,0.136,0.114,0.075,1,3
37810,R4,41st Avenue,RapidBus,0,313452,4.0,4.0,4.5,1896,Westbound W 16 Ave @ Wesbrook Mall,1.76,12625,Dunbar Loop @ Bay 7,7.62,3,0,1,2,0.348,0.306,0.25,3,3
6705,321,King George Blvd,Regular Bus,1,312952,19.5,19.5,20.0,5535,Southbound 152 St @ 24 Ave,19.3,5537,Southbound 152 St @ 20 Ave,20.07,3,0,0,3,0.359,0.379,0.292,2,3
37807,R5,Hastings St,RapidBus,1,313460,15.0,15.0,15.5,503,Westbound E Hastings St @ Commercial Dr,14.43,185,Westbound E Hastings St @ Main St,16.51,3,0,0,3,0.331,0.336,0.314,2,3
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312366,14.0,14.0,14.5,951,Eastbound E Hastings St @ Commercial Dr,13.95,954,Eastbound E Hastings St @ Templeton Dr,14.72,3,1,1,1,0.187,0.198,0.082,1,3
6624,019,Kingsway,Regular Bus,0,312397,4.5,4.5,5.0,232,Southbound Main St @ Keefer St,4.22,236,Southbound Main St @ Switchmen St,5.15,3,0,0,3,0.39,0.4,0.356,1,3
6619,009,Broadway,Regular Bus,1,312305,6.5,6.5,7.0,929,Westbound W Broadway @ Columbia St,6.42,932,Westbound W Broadway @ Ash St,7.03,3,0,0,3,0.313,0.313,0.313,1,3
6625,020,Victoria,Regular Bus,1,312428,7.0,7.0,7.5,973,Southbound Commercial Dr @ E 12 Ave,6.89,976,Southbound Victoria Diversion @ Commercial St,7.52,3,0,1,2,0.338,0.429,0.151,1,3
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,4.0,4.0,4.5,2388,Westbound Ewen Ave @ Gifford St,3.68,2391,Westbound Westminster Hwy @ Smith Cres,4.94,3,1,0,2,0.293,0.341,0.066,2,3
6627,025,King Edward,Regular Bus,1,312455,21.5,21.5,22.0,1610,Westbound W 16 Ave @ Pacific Spirit Park,21.11,10959,Westbound W 16 Ave @ Wesbrook Mall,22.08,3,0,0,3,0.375,0.317,0.317,2,3
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,5.5,5.5,6.0,185,Westbound E Hastings St @ Main St,5.41,3429,Westbound W Hastings St @ Abbott St,6.07,3,0,0,3,0.424,0.424,0.424,2,3
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,16.5,16.5,17.0,6994,Westbound Cambie Rd @ No. 5 Rd,16.29,6997,Westbound Cambie Rd @ Shell Rd,17.13,3,2,1,0,0.128,0.096,0.065,1,3
6624,019,Kingsway,Regular Bus,1,312414,5.0,5.0,5.5,8643,Westbound W Georgia St @ Cardero St,4.79,9105,Westbound Stanley Park Dr @ Pipeline Rd,5.65,3,1,0,2,0.211,0.299,0.0,2,3
6642,100,Marine Drive,Regular Bus,0,312532,12.5,12.5,13.0,2173,Eastbound Marine Dr @ 5500 Block,12.17,2175,Eastbound Marine Dr @ Willard St,13.1,3,1,0,2,0.228,0.264,0.078,2,3
23384,503,Fraser Hwy Express,Express / Regional,0,313171,14.5,14.5,15.0,10644,Eastbound Fraser Hwy @ 188 St,13.79,8989,Eastbound Fraser Hwy @ 196 St,15.76,3,0,2,1,0.174,0.116,0.116,1,3
16718,014,Hastings/UBC Exchange,Regular Bus,1,312348,0.5,0.5,1.0,859,Westbound W Hastings St @ Richards St,0.29,4882,Southbound Howe St @ W Georgia St,1.03,3,0,2,1,0.234,0.182,0.182,1,3
6705,321,King George Blvd,Regular Bus,1,312952,20.5,20.5,21.0,5541,Southbound 152 St @ 18 Ave,20.48,6197,Westbound Thrift Ave @ Johnston Rd,21.31,3,3,0,0,0.038,0.025,0.016,2,3
6642,100,Marine Drive,Regular Bus,0,312532,11.5,11.5,12.0,2171,Eastbound Marine Dr @ 4900 Block,11.42,2173,Eastbound Marine Dr @ 5500 Block,12.17,3,0,0,3,0.358,0.344,0.321,1,3
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,15.5,15.5,16.0,5901,Westbound 108 Ave @ 146 St,15.15,5904,Westbound 108 Ave @ 140 St,16.37,3,0,0,3,0.408,0.413,0.397,2,3
6627,025,King Edward,Regular Bus,0,312450,5.0,5.0,5.5,1503,Eastbound W 16 Ave @ Crown St,4.86,366,Southbound Dunbar St @ W 17 Ave,5.53,3,0,1,2,0.283,0.264,0.223,1,3
6625,020,Victoria,Regular Bus,1,312427,5.0,5.0,5.5,1247,Southbound Commercial Dr @ Parker St,4.89,12919,Southbound Commercial Dr @ E 3rd Ave,5.72,3,0,0,3,0.456,0.484,0.398,1,3
6705,321,King George Blvd,Regular Bus,0,312945,13.0,13.0,13.5,5454,Northbound King George Blvd @ 60 Ave,12.64,5456,Northbound King George Blvd @ 64 Ave,13.54,3,2,0,1,0.212,0.099,0.067,3,3
6627,025,King Edward,Regular Bus,1,312455,3.5,3.5,4.0,12810,Westbound Kincaid St @ Ingleton Ave,3.31,1565,Westbound E 22 Ave @ Boundary Rd,4.04,3,0,0,3,0.34,0.278,0.278,1,3
6636,049,49th Avenue,Regular Bus,0,312498,9.0,9.0,9.5,1968,Eastbound W 49 Ave @ Marine Cres,8.84,1971,Eastbound W 49 Ave @ Arbutus St,9.52,3,0,3,0,0.169,0.185,0.102,1,3
6619,009,Broadway,Regular Bus,0,312285,9.5,9.5,10.0,896,Eastbound E Broadway @ Lakewood Dr,9.13,900,Eastbound E Broadway @ Slocan St,10.05,3,0,2,1,0.251,0.191,0.123,1,3
6738,502,Fraser Hwy,Express / Regional,0,317228,13.0,13.0,13.5,10871,Eastbound Fraser Hwy @ 182 St,12.87,10646,Eastbound Fraser Hwy @ 68 Ave,13.87,3,0,1,2,0.37,0.484,0.138,1,3
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,6.0,6.0,6.5,5816,Eastbound 104 Ave @ 152 St,5.77,5818,Southbound 156 St @ 104 Ave,6.56,3,0,2,1,0.17,0.106,0.101,1,3
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,6.5,6.5,7.0,3784,Westbound Guildford Way @ Johnson St,6.27,3786,Westbound Guildford Way @ Eagleridge Dr,7.11,3,1,1,1,0.187,0.216,0.029,2,3
6627,025,King Edward,Regular Bus,0,312450,14.0,14.0,14.5,1534,Eastbound E King Edward Ave @ St. Catherines St,13.92,1537,Eastbound E King Edward Ave @ Knight St,14.63,3,0,0,3,0.414,0.418,0.344,1,3
6619,009,Broadway,Regular Bus,1,312305,5.5,5.5,6.0,856,Westbound E Broadway @ Prince Edward St,5.44,928,Westbound W Broadway @ Ontario St,6.08,3,0,0,3,0.321,0.335,0.291,1,3
6738,502,Fraser Hwy,Express / Regional,0,317228,7.0,7.0,7.5,5292,Eastbound Fraser Hwy @ 158 St,6.91,5295,Eastbound Fraser Hwy @ 160 St,7.51,3,0,2,1,0.207,0.162,0.129,1,3
6641,099,Broadway B-Line,B-Line,1,312530,10.0,10.0,10.5,361,Southbound Alma St @ W 10 Ave,9.03,582,Westbound W 10 Ave @ Sasamat St,10.8,3,0,2,1,0.298,0.224,0.224,3,3
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,15.0,15.0,15.5,1107,Southbound Arbutus St @ W 21 Ave,14.99,12788,Southbound Arbutus St @ Lahb Ave,15.55,3,0,0,3,0.309,0.311,0.282,2,3
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,5.5,5.5,6.0,6955,Eastbound Cambie Rd @ Bargen Dr,5.43,6957,Eastbound Cambie Rd @ 12400 Block,6.23,3,1,0,2,0.305,0.457,0.0,1,3
6687,250,Horseshoe Bay/Dundarave/Vancouver,Express / Regional,1,312849,6.5,6.5,7.0,1487,Westbound W Georgia St @ Denman St,1.86,4491,Park Royal @ Bay 2,7.31,3,0,0,3,0.368,0.34,0.311,3,3
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,12.5,12.5,13.0,5923,Westbound 84 Ave @ 156 St,12.18,6116,Southbound 152 St @ 84 Ave,13.03,3,1,1,1,0.184,0.105,0.1,2,3
6619,009,Broadway,Regular Bus,0,312285,7.0,7.0,7.5,781,Eastbound E Broadway @ St. George St,6.85,891,Eastbound E Broadway @ Glen Dr,7.71,3,0,1,2,0.235,0.282,0.142,1,3
6625,020,Victoria,Regular Bus,0,312419,4.5,4.5,5.0,1224,Northbound Victoria Dr @ E 22 Ave,4.41,1228,Northbound Commercial Dr @ E 14 Ave,5.34,3,0,1,2,0.34,0.331,0.209,1,3
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,17.0,17.0,17.5,11308,Northbound Ioco Rd @ Suter Brook Way,16.97,11402,Eastbound Ungless Way @ Ioco Rd,17.53,3,0,2,1,0.227,0.197,0.139,1,3
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,13.5,13.5,14.0,5183,Guildford Exchange @ Bay 2,13.31,5186,Northbound 150 St @ 107A Ave,14.2,3,0,1,2,0.317,0.383,0.168,1,3
37807,R5,Hastings St,RapidBus,1,313460,7.5,7.5,8.0,1886,Westbound Hastings St @ Kensington Ave,6.98,1891,Westbound Hastings St @ Hythe Ave,8.49,3,0,0,3,0.4,0.401,0.3,1,3
6687,250,Horseshoe Bay/Dundarave/Vancouver,Express / Regional,1,312851,16.0,16.0,16.5,4689,Westbound Marine Dr @ Morgan Cres,15.41,4692,Westbound Marine Dr @ The Dale,16.9,3,0,0,3,0.396,0.385,0.368,2,3
6627,025,King Edward,Regular Bus,0,312450,20.0,20.0,20.5,1549,Eastbound Kincaid St @ Boundary Rd,19.83,1552,Eastbound Sanderson Way @ Gilmore Way,20.94,3,0,0,3,0.37,0.401,0.257,2,3
6627,025,King Edward,Regular Bus,1,312455,12.5,12.5,13.0,1586,King Edward Station @ Bay 1,12.15,1589,Westbound W King Edward Ave @ Oak St,13.04,2,0,2,0,0.189,0.189,0.175,1,2
