route_id,route_short_name,route_long_name,direction_id,shape_id,scheduled_trip_count,shape_points,shape_length_km
6777,280,Bluewater/Snug Cove,1,317893,16,195,9.43
6777,280,Bluewater/Snug Cove,1,312894,16,195,9.43
6777,280,Bluewater/Snug Cove,1,317894,6,170,8.6
6777,280,Bluewater/Snug Cove,1,312893,6,170,8.6
6778,281,Eagle Cliff/Snug Cove,0,312896,23,73,4.34
6778,281,Eagle Cliff/Snug Cove,0,317895,23,73,4.34
6778,281,Eagle Cliff/Snug Cove,1,317897,21,126,6.91
6778,281,Eagle Cliff/Snug Cove,1,312898,21,126,6.91
6779,262,Lions Bay/Caulfeild,0,317887,61,383,19.76
6779,262,Lions Bay/Caulfeild,0,312888,41,383,19.76
6779,262,Lions Bay/Caulfeild,0,312887,1,110,5.31
6779,262,Lions Bay/Caulfeild,1,317890,61,382,19.42
6779,262,Lions Bay/Caulfeild,1,312889,41,382,19.42
6779,262,Lions Bay/Caulfeild,1,312890,1,131,5.18
6780,215,Indian River/Phibbs Exchange,0,312765,98,161,7.16
6780,215,Indian River/Phibbs Exchange,0,317765,98,161,7.16
6780,215,Indian River/Phibbs Exchange,1,317767,90,142,6.65
6780,215,Indian River/Phibbs Exchange,1,312766,90,142,6.65
6780,215,Indian River/Phibbs Exchange,1,317766,10,142,6.65
6780,215,Indian River/Phibbs Exchange,1,312767,10,142,6.65
6790,103,New West Station/Quayside,0,312545,202,40,1.35
6790,103,New West Station/Quayside,0,317545,202,40,1.35
6790,103,New West Station/Quayside,1,317546,202,62,1.5
6790,103,New West Station/Quayside,1,312546,202,62,1.5
6796,105,New West Station/Uptown,0,312553,102,118,7.27
6796,105,New West Station/Uptown,0,317553,102,118,7.27
6796,105,New West Station/Uptown,1,317554,102,97,6.34
6796,105,New West Station/Uptown,1,312554,102,97,6.34
6799,743,Haney Place/Meadowtown,0,313299,50,228,12.32
6799,743,Haney Place/Meadowtown,0,318309,50,228,12.32
6799,743,Haney Place/Meadowtown,0,318308,2,227,12.24
6799,743,Haney Place/Meadowtown,0,313300,2,227,12.24
6799,743,Haney Place/Meadowtown,0,313298,1,127,6.02
6799,743,Haney Place/Meadowtown,0,318310,1,127,6.02
6799,743,Haney Place/Meadowtown,1,318311,50,211,11.72
6799,743,Haney Place/Meadowtown,1,313301,50,211,11.72
6800,744,Haney Place/Meadowtown,0,318313,49,177,11.34
6800,744,Haney Place/Meadowtown,0,313302,49,177,11.34
6800,744,Haney Place/Meadowtown,0,318312,1,175,11.25
6800,744,Haney Place/Meadowtown,0,313303,1,175,11.25
6800,744,Haney Place/Meadowtown,1,318314,52,187,11.57
6800,744,Haney Place/Meadowtown,1,313304,52,187,11.57
6804,748,Thornhill/Haney Place,0,313320,11,268,17.58
6804,748,Thornhill/Haney Place,0,318329,11,268,17.58
6804,748,Thornhill/Haney Place,0,313319,2,288,18.23
6804,748,Thornhill/Haney Place,0,318330,2,288,18.23
6804,748,Thornhill/Haney Place,1,318332,10,318,19.92
6804,748,Thornhill/Haney Place,1,313322,10,318,19.92
6804,748,Thornhill/Haney Place,1,313323,2,317,19.84
6804,748,Thornhill/Haney Place,1,318331,2,317,19.84
6804,748,Thornhill/Haney Place,1,313321,1,371,22.2
6804,748,Thornhill/Haney Place,1,318333,1,371,22.2
6805,749,Ruskin/Haney Place,0,318335,8,260,21.04
6805,749,Ruskin/Haney Place,0,313324,8,260,21.04
6805,749,Ruskin/Haney Place,0,318334,5,175,17.47
6805,749,Ruskin/Haney Place,0,313325,5,175,17.47
6805,749,Ruskin/Haney Place,1,318336,6,225,19.48
6805,749,Ruskin/Haney Place,1,313330,6,225,19.48
6805,749,Ruskin/Haney Place,1,318337,5,310,23.05
6805,749,Ruskin/Haney Place,1,313329,5,310,23.05
6805,749,Ruskin/Haney Place,1,318340,2,222,19.37
6805,749,Ruskin/Haney Place,1,313326,2,222,19.37
6805,749,Ruskin/Haney Place,1,318338,1,46,4.73
6805,749,Ruskin/Haney Place,1,313328,1,46,4.73
6806,148,Royal Oak Station/Edmonds Station,0,317634,119,102,6.26
6806,148,Royal Oak Station/Edmonds Station,0,312634,119,102,6.26
6806,148,Royal Oak Station/Edmonds Station,1,317635,118,107,6.4
6806,148,Royal Oak Station/Edmonds Station,1,312635,118,107,6.4
6811,146,Metrotown Station/Suncrest,0,312630,94,65,3.55
6811,146,Metrotown Station/Suncrest,0,317630,94,65,3.55
6811,146,Metrotown Station/Suncrest,1,312631,94,54,3.02
6811,146,Metrotown Station/Suncrest,1,317631,94,54,3.02
6814,562,Langley Centre/Walnut Grove,0,318209,92,340,21.32
6814,562,Langley Centre/Walnut Grove,0,313200,92,340,21.32
6814,562,Langley Centre/Walnut Grove,1,313203,92,389,22.24
6814,562,Langley Centre/Walnut Grove,1,318212,92,389,22.24
6815,563,Langley Centre/Fernridge,0,318215,52,208,13.02
6815,563,Langley Centre/Fernridge,0,313206,52,208,13.02
6815,563,Langley Centre/Fernridge,1,318218,46,200,12.4
6815,563,Langley Centre/Fernridge,1,313207,46,200,12.4
6816,564,Langley Centre/Willowbrook,0,318220,38,224,11.92
6816,564,Langley Centre/Willowbrook,0,313208,38,224,11.92
6816,564,Langley Centre/Willowbrook,1,313210,38,205,11.48
6816,564,Langley Centre/Willowbrook,1,318221,38,205,11.48
6817,147,Metrotown Station/Edmonds Station,0,312632,134,87,6.69
6817,147,Metrotown Station/Edmonds Station,0,317632,134,87,6.69
6817,147,Metrotown Station/Edmonds Station,1,317633,136,89,6.59
6817,147,Metrotown Station/Edmonds Station,1,312633,135,89,6.59
6818,371,Surrey Central Station/Scott Rd Station,0,313042,87,170,8.31
6818,371,Surrey Central Station/Scott Rd Station,0,318052,87,170,8.31
6818,371,Surrey Central Station/Scott Rd Station,1,318053,85,135,8.08
6818,371,Surrey Central Station/Scott Rd Station,1,313043,85,135,8.08
6819,373,Guildford/Surrey Central Station,0,313046,161,243,14.11
6819,373,Guildford/Surrey Central Station,0,318058,161,243,14.11
6819,373,Guildford/Surrey Central Station,0,313048,15,117,8.23
6819,373,Guildford/Surrey Central Station,0,318056,15,117,8.23
6819,373,Guildford/Surrey Central Station,0,313047,2,101,6.67
6819,373,Guildford/Surrey Central Station,0,318057,2,101,6.67
6819,373,Guildford/Surrey Central Station,1,313049,163,229,13.26
6819,373,Guildford/Surrey Central Station,1,318061,163,229,13.26
6819,373,Guildford/Surrey Central Station,1,318059,16,125,8.33
6819,373,Guildford/Surrey Central Station,1,313051,16,125,8.33
6819,373,Guildford/Surrey Central Station,1,318060,2,116,7.93
6819,373,Guildford/Surrey Central Station,1,313050,2,116,7.93
6821,322,Newton Exchange/Scottsdale,0,317957,198,193,13.93
6821,322,Newton Exchange/Scottsdale,0,312956,198,193,13.93
6821,322,Newton Exchange/Scottsdale,1,317958,199,202,15.44
6821,322,Newton Exchange/Scottsdale,1,312957,199,202,15.44
6822,310,Scottsdale/Ladner,0,317903,96,233,21.03
6822,310,Scottsdale/Ladner,0,312905,96,233,21.03
6822,310,Scottsdale/Ladner,0,317904,8,260,22.75
6822,310,Scottsdale/Ladner,0,312904,8,260,22.75
6822,310,Scottsdale/Ladner,0,312903,1,228,20.87
6822,310,Scottsdale/Ladner,0,317905,1,228,20.87
6822,310,Scottsdale/Ladner,1,317906,95,248,22.1
6822,310,Scottsdale/Ladner,1,312907,95,248,22.1
6822,310,Scottsdale/Ladner,1,312906,9,275,23.82
6822,310,Scottsdale/Ladner,1,317907,9,275,23.82
6823,616,Ladner South/Ladner Exchange,0,318258,60,80,4.32
6823,616,Ladner South/Ladner Exchange,0,313247,60,80,4.32
6823,616,Ladner South/Ladner Exchange,1,313248,60,62,3.31
6823,616,Ladner South/Ladner Exchange,1,318259,60,62,3.31
6825,618,Ladner North/Ladner Exchange,0,313250,37,59,3.99
6825,618,Ladner North/Ladner Exchange,0,318260,37,59,3.99
6825,618,Ladner North/Ladner Exchange,0,318261,21,93,4.63
6825,618,Ladner North/Ladner Exchange,0,313249,21,93,4.63
6825,618,Ladner North/Ladner Exchange,1,318262,37,90,4.55
6825,618,Ladner North/Ladner Exchange,1,313252,37,90,4.55
6825,618,Ladner North/Ladner Exchange,1,313251,21,57,3.9
6825,618,Ladner North/Ladner Exchange,1,318263,21,57,3.9
6827,412,Bridgeport Station/Sea Island South,0,313133,34,170,6.74
6827,412,Bridgeport Station/Sea Island South,0,318143,34,170,6.74
6827,412,Bridgeport Station/Sea Island South,0,318142,23,116,5.68
6827,412,Bridgeport Station/Sea Island South,0,313134,23,116,5.68
6827,412,Bridgeport Station/Sea Island South,1,318144,35,171,7.07
6827,412,Bridgeport Station/Sea Island South,1,313136,34,171,7.07
6827,412,Bridgeport Station/Sea Island South,1,313135,23,225,8.09
6827,412,Bridgeport Station/Sea Island South,1,318145,23,225,8.09
6828,413,Riverport/Steveston,0,313140,45,130,11.82
6828,413,Riverport/Steveston,0,318146,45,130,11.82
6828,413,Riverport/Steveston,0,318149,6,130,11.82
6828,413,Riverport/Steveston,0,313137,6,130,11.82
6828,413,Riverport/Steveston,0,318147,3,130,11.82
6828,413,Riverport/Steveston,0,313139,2,130,11.82
6828,413,Riverport/Steveston,0,318148,1,49,5.69
6828,413,Riverport/Steveston,0,313138,1,49,5.69
6828,413,Riverport/Steveston,1,318152,55,162,13.88
6828,413,Riverport/Steveston,1,313141,55,162,13.88
6828,413,Riverport/Steveston,1,313143,1,97,9.19
6828,413,Riverport/Steveston,1,318150,1,97,9.19
6829,416,East Cambie/Brighouse Station,0,318157,14,139,11.14
6829,416,East Cambie/Brighouse Station,0,313148,14,139,11.14
6829,416,East Cambie/Brighouse Station,1,313149,14,153,10.68
6829,416,East Cambie/Brighouse Station,1,318158,14,153,10.68
6830,N10,Granville-YVR,0,318422,18,435,24.12
6830,N10,Granville-YVR,0,313409,18,435,24.12
6830,N10,Granville-YVR,0,318420,2,139,6.41
6830,N10,Granville-YVR,0,313411,2,139,6.41
6830,N10,Granville-YVR,1,318425,18,472,25.53
6830,N10,Granville-YVR,1,313412,18,472,25.53
6831,N15,Cambie,0,318426,9,155,9.35
6831,N15,Cambie,0,313414,9,155,9.35
6831,N15,Cambie,1,318427,9,157,10.11
6831,N15,Cambie,1,313415,9,157,10.11
6833,N17,West Broadway,0,313416,10,147,11.07
6833,N17,West Broadway,0,318428,10,147,11.07
6833,N17,West Broadway,1,318429,11,164,12.31
6833,N17,West Broadway,1,313417,11,164,12.31
6834,N19,Kingsway,0,313419,40,518,29.62
6834,N19,Kingsway,0,318430,40,518,29.62
6834,N19,Kingsway,0,313418,7,359,21.58
6834,N19,Kingsway,0,318431,7,359,21.58
6834,N19,Kingsway,1,313420,10,524,29.96
6834,N19,Kingsway,1,318432,10,524,29.96
6835,N20,Victoria,0,318433,19,292,15.91
6835,N20,Victoria,0,313421,19,292,15.91
6835,N20,Victoria,1,313422,19,307,16.23
6835,N20,Victoria,1,318434,19,307,16.23
6836,N22,Macdonald,0,318435,9,193,10.14
6836,N22,Macdonald,0,313423,9,193,10.14
6836,N22,Macdonald,1,313424,9,223,11.56
6836,N22,Macdonald,1,318436,9,223,11.56
6837,N24,Downtown/Lynn Valley,0,313427,25,311,18.5
6837,N24,Downtown/Lynn Valley,0,318438,25,311,18.5
6837,N24,Downtown/Lynn Valley,0,318439,4,111,5.81
6837,N24,Downtown/Lynn Valley,0,313426,4,111,5.81
6837,N24,Downtown/Lynn Valley,0,313428,2,177,11.0
6837,N24,Downtown/Lynn Valley,0,318437,2,177,11.0
6837,N24,Downtown/Lynn Valley,0,318440,1,286,16.69
6837,N24,Downtown/Lynn Valley,0,313425,1,286,16.69
6837,N24,Downtown/Lynn Valley,1,313431,6,330,18.35
6837,N24,Downtown/Lynn Valley,1,318442,6,330,18.35
6837,N24,Downtown/Lynn Valley,1,318444,5,327,17.94
6837,N24,Downtown/Lynn Valley,1,313429,5,327,17.94
6837,N24,Downtown/Lynn Valley,1,318441,4,203,11.68
6837,N24,Downtown/Lynn Valley,1,313432,4,203,11.68
6837,N24,Downtown/Lynn Valley,1,318443,2,130,6.68
6837,N24,Downtown/Lynn Valley,1,313430,2,130,6.68
6838,N35,Hastings St,0,318445,23,251,17.57
6838,N35,Hastings St,0,313433,23,251,17.57
6838,N35,Hastings St,1,318446,27,290,17.77
6838,N35,Hastings St,1,313434,27,290,17.77
6840,N8,Fraser,0,313435,19,248,12.96
6840,N8,Fraser,0,318447,19,248,12.96
6840,N8,Fraser,1,318448,17,225,12.24
6840,N8,Fraser,1,313436,17,225,12.24
6841,N9,Broadway-Lougheed,0,318450,37,601,35.47
6841,N9,Broadway-Lougheed,0,313437,37,601,35.47
6841,N9,Broadway-Lougheed,0,318449,4,240,12.2
6841,N9,Broadway-Lougheed,0,313438,4,240,12.2
6841,N9,Broadway-Lougheed,1,313439,35,584,33.83
6841,N9,Broadway-Lougheed,1,318451,35,584,33.83
6843,614,English Bluff/South Delta Exchange,0,313245,36,131,7.98
6843,614,English Bluff/South Delta Exchange,0,318256,36,131,7.98
6843,614,English Bluff/South Delta Exchange,1,313246,36,58,5.33
6843,614,English Bluff/South Delta Exchange,1,318257,36,58,5.33
6844,619,South Delta Exchange/Boundary Bay,0,313253,38,79,5.52
6844,619,South Delta Exchange/Boundary Bay,0,318264,38,79,5.52
6844,619,South Delta Exchange/Boundary Bay,1,313254,38,79,5.57
6844,619,South Delta Exchange/Boundary Bay,1,318265,38,79,5.57
7224,791,Haney Place/Braid Station,0,313331,39,443,26.97
7224,791,Haney Place/Braid Station,0,318342,39,443,26.97
7224,791,Haney Place/Braid Station,0,318341,6,221,12.62
7224,791,Haney Place/Braid Station,0,313332,5,221,12.62
7224,791,Haney Place/Braid Station,1,318344,42,439,27.29
7224,791,Haney Place/Braid Station,1,313333,41,439,27.29
7224,791,Haney Place/Braid Station,1,318343,2,98,5.28
7224,791,Haney Place/Braid Station,1,314711,2,98,5.28
7321,375,152 Street,0,318062,114,235,21.9
7321,375,152 Street,0,313052,114,235,21.9
7321,375,152 Street,1,313053,117,247,23.68
7321,375,152 Street,1,318063,117,247,23.68
7322,132,Capitol Hill/Hastings @ Gilmore,0,317605,52,48,3.6
7322,132,Capitol Hill/Hastings @ Gilmore,0,312605,52,48,3.6
7322,132,Capitol Hill/Hastings @ Gilmore,1,312606,52,47,3.71
7322,132,Capitol Hill/Hastings @ Gilmore,1,317606,52,47,3.71
7509,150,Coquitlam Central Station/White Pine Beach,0,317636,91,305,11.62
7509,150,Coquitlam Central Station/White Pine Beach,0,312636,34,305,11.62
7509,150,Coquitlam Central Station/White Pine Beach,1,317637,91,271,10.75
7509,150,Coquitlam Central Station/White Pine Beach,1,312637,34,271,10.75
8286,370,Cloverdale/Willowbrook,0,313039,45,156,10.75
8286,370,Cloverdale/Willowbrook,0,318048,45,156,10.75
8286,370,Cloverdale/Willowbrook,1,313041,49,170,11.18
8286,370,Cloverdale/Willowbrook,1,318050,49,170,11.18
8289,865,Samuel Robertson School Special,1,313342,2,68,7.43
8289,865,Samuel Robertson School Special,1,318354,2,68,7.43
8290,341,Guildford/Newton Exchange,0,313004,102,128,10.66
8290,341,Guildford/Newton Exchange,0,318009,101,128,10.66
8290,341,Guildford/Newton Exchange,0,318010,4,123,10.32
8290,341,Guildford/Newton Exchange,0,313003,3,123,10.32
8290,341,Guildford/Newton Exchange,0,318011,1,95,8.32
8290,341,Guildford/Newton Exchange,0,313002,1,95,8.32
8290,341,Guildford/Newton Exchange,1,314719,99,127,10.53
8290,341,Guildford/Newton Exchange,1,318013,97,127,10.53
8290,341,Guildford/Newton Exchange,1,318015,12,121,10.14
8290,341,Guildford/Newton Exchange,1,313005,10,121,10.14
8290,341,Guildford/Newton Exchange,1,318012,1,100,8.34
8290,341,Guildford/Newton Exchange,1,314720,1,100,8.34
9745,418,Kingswood/22nd St Station,0,318160,28,177,12.25
9745,418,Kingswood/22nd St Station,0,313150,28,177,12.25
9745,418,Kingswood/22nd St Station,0,313151,2,63,3.07
9745,418,Kingswood/22nd St Station,0,318159,2,63,3.07
9745,418,Kingswood/22nd St Station,1,318162,26,217,14.8
9745,418,Kingswood/22nd St Station,1,313153,25,217,14.8
9745,418,Kingswood/22nd St Station,1,313152,3,111,10.74
9745,418,Kingswood/22nd St Station,1,318163,3,111,10.74
9745,418,Kingswood/22nd St Station,1,318161,2,102,3.7
9745,418,Kingswood/22nd St Station,1,313154,2,102,3.7
HD,HD,HandyDART,0,4484,2,1,0.0
