shape_id,shape_points,first_sequence,last_sequence,min_shape_distance,max_shape_distance,shape_length_km
317599,87,1,87,0.0,4.8171,4.82
317869,106,1,106,0.0,4.802,4.8
312872,106,1,106,0.0,4.802,4.8
312566,91,1,91,0.0,4.7772,4.78
317566,91,1,91,0.0,4.7772,4.78
318338,46,1,46,0.0,4.7277,4.73
313328,46,1,46,0.0,4.7277,4.73
312779,72,1,72,0.0,4.7061,4.71
317782,72,1,72,0.0,4.7061,4.71
312604,73,1,73,0.0,4.699,4.7
317604,73,1,73,0.0,4.699,4.7
312781,72,1,72,0.0,4.6904,4.69
317780,72,1,72,0.0,4.6904,4.69
313283,119,1,119,0.0,4.6748,4.67
318293,119,1,119,0.0,4.6748,4.67
317865,99,1,99,0.0,4.6372,4.64
312865,99,1,99,0.0,4.6372,4.64
313249,93,1,93,0.0,4.6336,4.63
318261,93,1,93,0.0,4.6336,4.63
312459,98,1,98,0.0,4.5584,4.56
317467,98,1,98,0.0,4.5584,4.56
318262,90,1,90,0.0,4.551,4.55
313252,90,1,90,0.0,4.551,4.55
312713,154,1,154,0.0,4.4933,4.49
317713,154,1,154,0.0,4.4933,4.49
317804,83,1,83,0.0,4.4823,4.48
312803,83,1,83,0.0,4.4823,4.48
318386,150,1,150,0.0,4.4258,4.43
313379,150,1,150,0.0,4.4258,4.43
312790,79,1,79,0.0,4.4241,4.42
317789,79,1,79,0.0,4.4241,4.42
312714,154,1,154,0.0,4.4109,4.41
317714,154,1,154,0.0,4.4109,4.41
312721,108,1,108,0.0,4.4039,4.4
317721,108,1,108,0.0,4.4039,4.4
317895,73,1,73,0.0,4.336,4.34
312896,73,1,73,0.0,4.336,4.34
318258,80,1,80,0.0,4.3151,4.32
313247,80,1,80,0.0,4.3151,4.32
318502,92,1,92,0.0,4.3068,4.31
317603,63,1,63,0.0,4.2772,4.28
312603,63,1,63,0.0,4.2772,4.28
312782,56,1,56,0.0,4.2705,4.27
317779,56,1,56,0.0,4.2705,4.27
312776,71,1,71,0.0,4.2625,4.26
317778,71,1,71,0.0,4.2625,4.26
318131,46,1,46,0.0,4.2359,4.24
313117,46,1,46,0.0,4.2359,4.24
313346,72,1,72,0.0,4.2133,4.21
318358,72,1,72,0.0,4.2133,4.21
312672,88,1,88,0.0,4.2108,4.21
317672,88,1,88,0.0,4.2108,4.21
313032,50,1,50,0.0,4.1791,4.18
318363,57,1,57,0.0,4.1788,4.18
313355,57,1,57,0.0,4.1788,4.18
318042,50,1,50,0.0,4.1791,4.18
318368,57,1,57,0.0,4.1788,4.18
313351,57,1,57,0.0,4.1788,4.18
312474,56,1,56,0.0,4.1122,4.11
317480,56,1,56,0.0,4.1122,4.11
312899,75,1,75,0.0,4.1046,4.1
317899,75,1,75,0.0,4.1046,4.1
318356,90,1,90,0.0,4.091,4.09
313344,90,1,90,0.0,4.091,4.09
317547,65,1,65,0.0,4.0659,4.07
317486,54,1,54,0.0,4.072,4.07
317674,80,1,80,0.0,4.0686,4.07
317289,46,1,46,0.0,4.0717,4.07
312674,80,1,80,0.0,4.0686,4.07
312549,65,1,65,0.0,4.0659,4.07
312293,46,1,46,0.0,4.0717,4.07
312482,54,1,54,0.0,4.072,4.07
318501,91,1,91,0.0,4.0187,4.02
313250,59,1,59,0.0,3.9896,3.99
318260,59,1,59,0.0,3.9896,3.99
312785,79,1,79,0.0,3.9296,3.93
317788,79,1,79,0.0,3.9296,3.93
312847,52,1,52,0.0,3.9272,3.93
317849,52,1,52,0.0,3.9272,3.93
318207,69,1,69,0.0,3.9152,3.92
313195,69,1,69,0.0,3.9152,3.92
317818,104,1,104,0.0,3.9078,3.91
317722,92,1,92,0.0,3.9138,3.91
312818,104,1,104,0.0,3.9078,3.91
312722,92,1,92,0.0,3.9138,3.91
318263,57,1,57,0.0,3.9014,3.9
313251,57,1,57,0.0,3.9014,3.9
318503,89,1,89,0.0,3.897,3.9
312269,100,1,100,0.0,3.8756,3.88
317272,100,1,100,0.0,3.8756,3.88
317819,97,1,97,0.0,3.804,3.8
312819,97,1,97,0.0,3.804,3.8
312487,91,1,91,0.0,3.7794,3.78
317493,91,1,91,0.0,3.7794,3.78
317476,69,1,69,0.0,3.7784,3.78
318304,101,1,101,0.0,3.7644,3.76
313292,101,1,101,0.0,3.7644,3.76
317543,86,1,86,0.0,3.7593,3.76
312543,86,1,86,0.0,3.7593,3.76
313146,80,1,80,0.0,3.7459,3.75
318156,80,1,80,0.0,3.7459,3.75
312251,51,1,51,0.0,3.7541,3.75
317256,51,1,51,0.0,3.7541,3.75
312612,71,1,71,0.0,3.7367,3.74
317614,71,1,71,0.0,3.7367,3.74
312606,47,1,47,0.0,3.7078,3.71
317606,47,1,47,0.0,3.7078,3.71
318161,102,1,102,0.0,3.7027,3.7
313154,102,1,102,0.0,3.7027,3.7
312258,94,1,94,0.0,3.6885,3.69
317265,94,1,94,0.0,3.6885,3.69
312732,67,1,67,0.0,3.6611,3.66
317735,67,1,67,0.0,3.6611,3.66
317920,35,1,35,0.0,3.6445,3.64
312915,35,1,35,0.0,3.6445,3.64
312472,76,1,76,0.0,3.6261,3.63
317605,48,1,48,0.0,3.6029,3.6
312605,48,1,48,0.0,3.6029,3.6
312247,50,1,50,0.0,3.5738,3.57
317252,50,1,50,0.0,3.5738,3.57
317253,50,1,50,0.0,3.5738,3.57
312248,50,1,50,0.0,3.5738,3.57
312630,65,1,65,0.0,3.5463,3.55
317630,65,1,65,0.0,3.5463,3.55
313033,76,1,76,0.0,3.5421,3.54
318043,76,1,76,0.0,3.5421,3.54
317837,47,1,47,0.0,3.4663,3.47
312839,47,1,47,0.0,3.4663,3.47
318369,68,1,68,0.0,3.4481,3.45
318364,68,1,68,0.0,3.4481,3.45
313354,68,1,68,0.0,3.4481,3.45
313350,68,1,68,0.0,3.4481,3.45
313241,70,1,70,0.0,3.4388,3.44
318252,70,1,70,0.0,3.4388,3.44
317673,72,1,72,0.0,3.4264,3.43
312675,72,1,72,0.0,3.4264,3.43
312410,68,1,68,0.0,3.3961,3.4
317416,68,1,68,0.0,3.3961,3.4
312407,66,1,66,0.0,3.3935,3.39
317419,66,1,66,0.0,3.3935,3.39
318498,66,1,66,0.0,3.3478,3.35
317589,33,1,33,0.0,3.3343,3.33
312588,33,1,33,0.0,3.3343,3.33
317255,46,1,46,0.0,3.3218,3.32
313248,62,1,62,0.0,3.3059,3.31
313240,62,1,62,0.0,3.3059,3.31
318259,62,1,62,0.0,3.3059,3.31
318251,62,1,62,0.0,3.3059,3.31
312255,54,1,54,0.0,3.2912,3.29
317260,54,1,54,0.0,3.2912,3.29
317258,45,1,45,0.0,3.2203,3.22
312488,76,1,76,0.0,3.2227,3.22
317494,76,1,76,0.0,3.2227,3.22
312249,45,1,45,0.0,3.2203,3.22
318418,25,1,25,0.0,3.1978,3.2
318419,25,1,25,0.0,3.1978,3.2
313406,25,1,25,0.0,3.1978,3.2
313407,25,1,25,0.0,3.1978,3.2
312400,65,1,65,0.0,3.1919,3.19
317408,65,1,65,0.0,3.1919,3.19
317470,53,1,53,0.0,3.1516,3.15
312253,57,1,57,0.0,3.1466,3.15
312462,53,1,53,0.0,3.1516,3.15
317259,57,1,57,0.0,3.1466,3.15
313147,71,1,71,0.0,3.1074,3.11
318155,71,1,71,0.0,3.1074,3.11
318135,52,1,52,0.0,3.0998,3.1
313128,52,1,52,0.0,3.0998,3.1
318504,58,1,58,0.0,3.0853,3.09
317544,79,1,79,0.0,3.0774,3.08
312544,79,1,79,0.0,3.0774,3.08
313151,63,1,63,0.0,3.0669,3.07
318159,63,1,63,0.0,3.0669,3.07
318401,66,1,66,0.0,3.0699,3.07
313400,66,1,66,0.0,3.0699,3.07
317631,54,1,54,0.0,3.0224,3.02
312631,54,1,54,0.0,3.0224,3.02
318496,64,1,64,0.0,2.9436,2.94
317254,41,1,41,0.0,2.9224,2.92
312246,41,1,41,0.0,2.9224,2.92
317286,40,1,40,0.0,2.8544,2.85
312281,40,1,40,0.0,2.8544,2.85
317432,58,1,58,0.0,2.8419,2.84
312422,58,1,58,0.0,2.8419,2.84
312404,61,1,61,0.0,2.7954,2.8
317404,61,1,61,0.0,2.7954,2.8
318549,53,1,53,0.0,2.6529,2.65
312416,53,1,53,0.0,2.5962,2.6
317424,53,1,53,0.0,2.5962,2.6
317791,61,1,61,0.0,2.5787,2.58
312791,61,1,61,0.0,2.5787,2.58
312429,44,1,44,0.0,2.4543,2.45
317443,44,1,44,0.0,2.4543,2.45
312792,65,1,65,0.0,2.4393,2.44
317792,65,1,65,0.0,2.4393,2.44
312275,33,1,33,0.0,2.4198,2.42
317283,33,1,33,0.0,2.4198,2.42
312274,33,1,33,0.0,2.4198,2.42
317284,33,1,33,0.0,2.4198,2.42
312567,52,1,52,0.0,2.3633,2.36
317568,52,1,52,0.0,2.3633,2.36
317808,38,1,38,0.0,2.2831,2.28
312805,38,1,38,0.0,2.2831,2.28
318085,35,1,35,0.0,2.2644,2.26
313083,35,1,35,0.0,2.2644,2.26
318097,35,1,35,0.0,2.2644,2.26
313072,35,1,35,0.0,2.2644,2.26
318184,28,1,28,0.0,2.1895,2.19
313177,28,1,28,0.0,2.1895,2.19
312815,45,1,45,0.0,2.1619,2.16
317814,45,1,45,0.0,2.1619,2.16
317598,36,1,36,0.0,2.1496,2.15
312602,36,1,36,0.0,2.1496,2.15
313288,39,1,39,0.0,2.1352,2.14
318296,39,1,39,0.0,2.1352,2.14
317257,25,1,25,0.0,2.1054,2.11
312250,25,1,25,0.0,2.1054,2.11
312577,23,1,23,0.0,2.0745,2.07
317580,23,1,23,0.0,2.0745,2.07
312581,22,1,22,0.0,1.9831,1.98
317585,22,1,22,0.0,1.9831,1.98
317434,44,1,44,0.0,1.8747,1.87
312420,44,1,44,0.0,1.8747,1.87
318319,38,1,38,0.0,1.792,1.79
313308,38,1,38,0.0,1.792,1.79
317844,11,1,11,0.0,1.7686,1.77
312852,11,1,11,0.0,1.7686,1.77
318320,38,1,38,0.0,1.7348,1.73
313307,38,1,38,0.0,1.7348,1.73
313361,37,1,37,0.0,1.5974,1.6
318371,37,1,37,0.0,1.5974,1.6
313027,21,1,21,0.0,1.5204,1.52
318038,21,1,21,0.0,1.5204,1.52
313398,29,1,29,0.0,1.5174,1.52
318403,29,1,29,0.0,1.5174,1.52
317546,62,1,62,0.0,1.5014,1.5
317261,16,1,16,0.0,1.4975,1.5
312546,62,1,62,0.0,1.5014,1.5
312254,16,1,16,0.0,1.4975,1.5
317545,40,1,40,0.0,1.3517,1.35
312545,40,1,40,0.0,1.3517,1.35
318505,29,1,29,0.0,1.1309,1.13
318415,24,1,24,0.0,0.9685,0.97
313386,24,1,24,0.0,0.9685,0.97
4484,1,1,1,0.0,0.0,0.0
